Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,TotalQuantity,AvgQtyPerTrans,MinQuantity,MaxQuantity,CustomerTenure,FirstPurchase,PreferredDay,PreferredHour,PreferredMonth,WeekendRatio,AvgDaysBetween,UniqueDesc,AvgProdPerTrans,UniqueCountries,NegQtyCount,ZeroPriceCount,CancelledTrans,ReturnRatio,TotalTrans,AvgLinesPerInv,Age,SupportTickets,Satisfaction,Churn,RFMSegment,AgeCategory,PreferredTime,LoyaltyLevel,ChurnRisk,BasketSize,RegYear,RegMonth,RegDay,RegWeekday,IP_IsPrivate,IP_FirstOctet,MonetaryPerDay,AvgBasketValue,TenureRatio,FrequencyRatio,Country_TargetEnc,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Asie,Region_Autre,Region_Europe_C,Region_Europe_E,Region_Europe_N,Region_Europe_S,Region_UK,WeekendPref_Inconnu,WeekendPref_Semaine,WeekendPref_Weekend,ProdDiversity_Explorateur,ProdDiversity_Modéré,ProdDiversity_Spécialisé,Gender_F,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended
5,26,13561.89,420.49,26.01,4214.22,104,2.35,-3309,7682,342,256,2,18,11,0.117,243.9,992,39.47,5,23,38,24,0.339,8022,100.0,51.50664738623159,0.0,5.0,0,2,3,0,3,0,1,2017,8,8,3,0,190,2260.315,521.6111538461538,0.014577259475218658,0.07580174927113703,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
45,42,7496.01,130.62,59.01,1376.5,672,15.76,-3125,7009,124,23,4,10,10,0.39,93.2,909,23.11,3,51,36,1,0.286,7595,100.0,37.92765413273447,13.0,3.0,0,1,2,4,2,1,0,2017,8,8,3,0,84,162.95673913043478,178.47642857142858,0.36,0.336,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
204,26,7681.05,283.24,92.82,2815.17,598,25.52,-497,6546,303,40,1,15,9,0.601,157.3,130,5.61,3,15,20,47,0.634,5227,100.0,22.051112590045346,11.0,5.0,0,3,0,2,3,2,0,2017,8,8,3,1,10,37.468536585365854,295.425,0.6710526315789473,0.08552631578947369,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
118,48,10593.74,256.9,78.82,951.74,864,15.85,-2882,5231,259,139,4,17,3,0.473,340.3,99,2.74,3,6,20,5,0.097,9633,100.0,72.03773790826914,9.0,5.0,0,0,5,0,3,0,-1,2017,8,8,3,1,192,89.02302521008403,220.70291666666665,0.45384615384615384,0.18461538461538463,0.18386491557223264,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
82,16,3738.89,292.95,62.5,1054.09,64,4.52,-7660,1274,59,0,6,6,2,0.349,97.0,210,11.09,3,41,12,8,0.053,3954,100.0,24.43529703457421,2.0,3.0,0,2,0,1,1,1,1,2017,8,8,3,1,10,45.046867469879516,233.680625,1.3666666666666667,0.26666666666666666,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
382,11,5405.06,432.72,76.06,907.97,319,31.64,-6300,1168,466,450,4,21,1,0.224,186.4,492,44.04,3,89,0,41,0.696,6797,100.0,53.44353594574183,11.0,5.0,1,0,3,1,3,1,0,2017,8,8,3,0,149,14.112428198433422,491.36909090909097,0.8179871520342612,0.023554603854389723,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
113,4,7977.35,500.0,88.91,1207.02,12,1.0,-6279,3929,489,110,0,18,11,0.553,268.9,357,89.63,3,20,34,20,0.946,6953,100.0,19.984620376070836,12.0,3.0,0,1,0,1,3,0,1,2017,8,8,3,1,192,69.97675438596491,1994.3375,0.23061224489795917,0.00816326530612245,0.19230769230769232,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
173,8,2647.61,219.15,88.13,391.05,224,26.44,-5386,4442,32,29,0,13,8,0.508,26.2,960,100.0,4,47,47,10,0.744,505,46.68,51.749120785169325,13.0,5.0,1,1,3,4,1,3,1,2017,8,8,3,0,115,15.216149425287357,330.95125,5.242424242424242,0.24242424242424243,0.17391304347826086,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
95,3,1931.07,458.1,47.89,64.19,42,12.35,-6607,6405,431,214,1,9,8,0.991,26.3,867,100.0,1,59,32,49,0.25,5561,100.0,21.58053259670121,6.0,5.0,0,2,0,1,3,3,0,2017,8,8,3,0,77,20.115312499999998,643.6899999999999,0.2199074074074074,0.006944444444444444,0.20833333333333334,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
171,23,2187.87,214.58,33.39,589.34,115,5.84,-6444,3216,565,16,4,5,8,0.464,272.3,116,5.3,5,81,37,6,0.362,7405,100.0,62.59615616848418,3.0,4.0,0,3,4,0,3,1,1,2009,12,7,0,0,89,12.72017441860465,95.12478260869565,0.30212014134275617,0.04063604240282685,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
10,29,3273.86,151.93,109.07,1117.97,58,1.41,-2405,108,691,133,3,20,3,0.885,335.8,614,21.75,1,16,49,31,0.203,9861,100.0,55.37883696932943,0.0,4.0,0,2,4,0,3,0,0,2017,8,8,3,0,104,297.62363636363636,112.89172413793104,0.014450867052023121,0.04190751445086705,0.18386491557223264,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
67,33,5133.01,179.34,68.31,546.42,396,13.1,-607,5456,420,59,5,7,1,0.944,216.0,54,1.0,5,20,8,39,0.684,6152,100.0,49.40841787345389,13.0,4.0,0,0,-1,1,3,0,1,2017,8,8,3,1,10,75.48544117647059,155.5457575757576,0.15914489311163896,0.07838479809976247,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
75,40,6608.89,208.87,80.15,1097.43,800,17.72,-4044,523,135,55,5,17,9,0.328,13.9,492,12.89,2,51,30,39,0.237,5058,100.0,53.660675343277816,2.0,2.0,0,0,3,4,2,2,2,2017,8,8,3,0,92,86.95907894736843,165.22225,0.5514705882352942,0.29411764705882354,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
55,26,14352.87,500.0,14.61,1771.28,312,11.07,-1465,7688,158,139,0,21,7,0.299,164.9,903,34.17,5,5,21,26,0.571,8492,100.0,64.9571512308419,4.0,4.0,0,3,4,3,2,0,-1,2017,8,8,3,1,192,256.30125000000004,552.0334615384616,0.34591194968553457,0.16352201257861634,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
178,2,7329.98,500.0,96.38,724.96,42,20.02,-5587,3523,34,20,0,5,6,0.942,263.0,498,100.0,4,18,5,12,0.839,3499,100.0,41.08861322747761,11.0,5.0,0,1,2,0,1,0,1,2017,8,8,3,0,161,40.949608938547485,3664.99,5.085714285714285,0.05714285714285714,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
62,45,13709.74,260.14,27.57,4370.72,270,5.94,-6626,3893,438,330,0,22,7,0.578,230.6,517,11.35,2,65,47,1,0.516,5993,100.0,38.63842294606604,6.0,1.0,0,0,2,2,3,0,2,2017,8,8,3,1,10,217.61492063492062,304.6608888888889,0.14123006833712984,0.10250569476082004,0.18386491557223264,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
230,24,8239.16,244.8,32.7,1249.44,384,16.34,-684,5436,728,193,0,2,6,0.192,72.3,340,15.53,3,18,26,12,0.593,6163,100.0,49.40841787345389,8.0,5.0,0,2,-1,4,3,0,2,2017,8,8,3,1,192,35.667359307359305,343.29833333333335,0.31550068587105623,0.03292181069958848,0.14814814814814814,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
9,6,2455.46,345.7,22.1,411.78,126,19.66,-4094,2256,152,126,4,21,11,0.256,19.4,455,75.67,4,21,22,3,0.968,3262,100.0,49.79087689706006,14.0,4.0,0,2,3,3,2,3,0,2017,8,8,3,0,216,245.546,409.24333333333334,0.058823529411764705,0.0392156862745098,0.29411764705882354,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
156,13,50.87,110.46,48.22,60.73,78,6.14,-2694,519,366,147,3,2,4,0.02,324.6,84,4.47,4,79,29,3,0.319,5713,100.0,49.40841787345389,5.0,4.0,1,2,-1,2,3,3,0,2017,8,8,3,0,172,0.3240127388535032,3.9130769230769227,0.4250681198910082,0.035422343324250684,0.19230769230769232,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
47,36,345.56,78.65,52.37,47.44,648,18.31,-1732,732,365,319,0,13,2,0.322,82.4,872,23.41,1,24,2,25,0.797,4441,100.0,49.22321894618891,14.0,4.0,0,0,3,0,3,0,0,2017,8,8,3,1,192,7.199166666666667,9.598888888888888,0.1284153005464481,0.09836065573770492,0.125,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
368,15,4916.09,296.68,44.45,619.84,135,4.74,-3986,5762,514,275,3,12,11,0.621,363.5,369,23.76,1,43,19,22,0.687,645,36.37,49.40841787345389,4.0,5.0,1,0,-1,4,3,3,0,2017,8,8,3,0,125,13.322737127371274,327.7393333333333,0.7145631067961165,0.02912621359223301,0.18386491557223264,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
171,16,5193.02,246.79,51.03,179.16,48,3.44,-3564,3955,20,3,4,23,1,0.312,42.1,204,13.69,2,10,50,19,0.113,3700,100.0,49.40841787345389,8.0,4.0,0,1,-1,4,0,0,0,2017,8,8,3,1,192,30.19197674418605,324.56375,8.142857142857142,0.7619047619047619,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
236,6,6629.74,500.0,16.99,1413.75,42,7.15,-612,1891,569,317,5,20,11,0.229,41.7,974,100.0,4,75,21,29,0.99,8529,100.0,49.40841787345389,7.0,4.0,0,3,-1,0,3,0,1,2017,8,8,3,1,10,27.973586497890295,1104.9566666666667,0.41403508771929826,0.010526315789473684,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
116,39,11982.13,272.95,69.48,3647.21,741,23.52,-33,31,678,535,2,21,9,0.059,243.9,911,22.53,2,27,20,24,0.69,7307,100.0,56.1008636230285,11.0,5.0,0,2,4,4,3,0,0,2017,8,8,3,0,142,102.41136752136751,307.23410256410256,0.17083946980854198,0.05743740795287187,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
159,1,5039.35,500.0,108.86,412.59,28,28.4,-5255,7947,291,185,6,8,2,0.847,98.6,281,100.0,3,65,14,26,0.014,3130,100.0,47.91793866088611,15.0,5.0,1,1,3,0,3,1,0,2017,8,8,3,1,192,31.495937500000004,5039.35,0.5445205479452054,0.003424657534246575,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
104,45,2816.73,38.55,27.85,701.52,855,18.63,-7376,1257,45,16,2,15,6,0.647,355.7,47,1.79,1,37,48,19,0.722,2960,58.75,49.40841787345389,6.0,4.0,0,3,-1,4,1,1,-1,2017,8,8,3,1,192,26.826,62.594,2.260869565217391,0.9782608695652174,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
57,11,12208.76,500.0,25.15,2975.01,165,17.68,-3751,3019,232,225,2,10,8,0.909,86.5,912,80.84,4,75,41,15,0.134,1104,66.42,59.50468135498427,13.0,5.0,0,3,4,0,3,0,-1,2017,8,8,3,0,183,210.49586206896552,1109.8872727272728,0.2446351931330472,0.04721030042918455,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
261,10,8227.68,500.0,43.96,262.57,250,23.84,-6452,65,649,180,1,15,7,0.022,227.6,799,80.56,3,24,14,50,0.293,6086,100.0,36.72051175515397,3.0,4.0,0,2,2,4,3,0,0,2017,8,8,3,0,94,31.403358778625954,822.768,0.4015384615384615,0.015384615384615385,0.08695652173913043,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
198,9,5896.04,500.0,42.19,302.42,36,2.33,-50,61,663,389,3,20,9,0.922,148.3,781,84.71,4,1,49,3,0.348,9975,100.0,57.09601408409061,8.0,2.0,1,0,4,1,3,3,0,2017,8,8,3,1,10,29.628341708542713,655.1155555555556,0.29819277108433734,0.01355421686746988,0.29411764705882354,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
272,43,7516.64,160.1,14.2,734.72,1247,28.33,-4415,4793,393,176,6,9,9,0.523,33.0,620,13.85,3,32,46,8,0.31,594,13.44,64.98282941500818,2.0,4.0,0,1,4,1,3,2,2,2017,8,8,3,1,10,27.533479853479854,174.80558139534884,0.6903553299492385,0.10913705583756345,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
22,7,6103.4,500.0,5.47,639.12,175,26.07,-7760,94,94,86,4,22,4,0.135,258.4,136,17.83,5,12,14,6,0.744,5750,100.0,66.57254545861049,14.0,4.0,0,2,5,3,2,2,1,2022,8,1,0,0,220,265.3652173913043,871.9142857142857,0.23157894736842105,0.07368421052631578,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
212,47,-3191.65,5.0,86.15,-611.41,141,6.96,-5792,3678,494,112,1,21,9,0.252,288.5,798,16.19,3,55,4,46,0.753,8978,100.0,18.498300961131505,2.0,4.0,0,3,0,3,3,0,1,2017,8,8,3,1,192,-14.984272300469485,-67.90744680851064,0.42828282828282827,0.09494949494949495,0.20833333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
171,28,11372.41,373.91,4.8,2208.24,504,18.55,-385,1825,569,120,2,12,12,0.145,301.7,434,15.13,5,51,40,19,0.528,6260,100.0,49.40841787345389,9.0,4.0,0,0,-1,0,3,0,2,2017,8,8,3,1,10,66.11866279069767,406.15749999999997,0.3,0.04912280701754386,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
158,44,7000.44,120.52,50.07,937.41,88,1.41,-1826,2188,667,48,6,19,10,0.226,178.8,473,10.59,1,44,19,40,0.567,1646,32.09,68.35194638441563,3.0,3.0,0,2,5,1,3,2,0,2017,8,8,3,1,192,44.02792452830188,159.10090909090908,0.23652694610778444,0.0658682634730539,0.19230769230769232,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
75,29,4210.9,215.26,16.32,597.23,696,22.95,-6400,2506,431,167,2,16,2,0.263,356.2,624,19.8,5,49,21,40,0.314,647,23.22,49.40841787345389,14.0,5.0,0,2,-1,3,3,2,2,2017,8,8,3,0,121,55.406578947368416,145.20344827586206,0.1736111111111111,0.06712962962962964,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
220,47,279.76,94.7,87.71,152.75,423,5.38,-114,1207,530,217,6,19,1,0.583,291.9,304,5.87,2,58,27,31,0.023,203,1.0,71.61235621949201,6.0,3.0,0,2,5,0,3,0,-1,2017,8,8,3,0,108,1.2658823529411765,5.952340425531915,0.4143126177024482,0.08851224105461393,0.14814814814814814,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
233,44,7141.37,187.83,9.02,1812.68,88,1.0,-1675,1004,231,8,2,17,12,0.261,160.6,806,18.42,3,63,26,0,0.352,3375,69.81,62.86890514666561,13.0,4.0,0,2,4,4,3,0,0,2017,8,8,3,1,192,30.518675213675213,162.30386363636364,1.0043103448275863,0.1896551724137931,0.14814814814814814,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
97,35,8928.96,294.52,24.52,2540.65,1015,28.96,-3290,5870,399,263,6,15,6,0.491,36.3,307,8.98,1,87,12,8,0.009,8847,100.0,57.034833815739525,10.0,4.0,0,2,4,1,3,1,1,2017,8,8,3,0,67,91.11183673469387,255.11314285714283,0.2425,0.0875,0.18386491557223264,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
275,30,9121.3,254.58,10.0,834.25,600,18.47,-1228,299,223,176,5,7,4,0.642,92.8,733,22.22,4,83,13,39,0.865,7013,100.0,49.40841787345389,8.0,4.0,0,2,-1,0,3,2,0,2017,8,8,3,1,192,33.0481884057971,304.0433333333333,1.2276785714285714,0.13392857142857142,0.29411764705882354,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
174,33,13032.86,328.5,26.59,1681.08,429,13.01,-1714,6084,69,51,4,17,4,0.778,281.8,335,9.76,3,83,9,18,0.641,5694,100.0,33.94298472763849,6.0,2.0,0,2,1,0,1,2,2,2017,8,8,3,0,208,74.47348571428572,394.9351515151515,2.4857142857142858,0.4714285714285714,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
265,23,7064.56,345.87,16.53,1073.89,115,3.81,-2541,618,434,281,2,8,10,0.883,321.1,66,1.0,3,46,9,39,0.979,1102,44.24,27.71818082329871,10.0,4.0,0,1,1,2,3,0,2,2017,8,8,3,1,192,26.558496240601507,307.15478260869565,0.6091954022988506,0.052873563218390804,0.18386491557223264,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
192,16,10834.6,500.0,65.99,1824.71,208,11.34,-6797,6264,329,243,3,13,10,0.159,241.8,955,59.74,5,11,18,35,0.183,4772,100.0,22.352426390304792,4.0,4.0,0,3,0,3,3,1,1,2017,8,8,3,0,65,56.137823834196894,677.1625,0.5818181818181818,0.048484848484848485,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
156,28,1995.23,152.92,63.71,322.75,700,22.41,-4602,497,442,395,2,5,11,0.644,141.6,284,9.96,5,44,26,33,0.658,7825,100.0,45.24717210146129,14.0,2.0,0,3,3,0,3,3,0,2017,8,8,3,0,4,12.708471337579619,71.25821428571429,0.35214446952595935,0.06320541760722348,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
34,10,-1057.06,5.0,137.17,-378.85,240,22.55,-7901,7649,711,608,6,4,1,0.113,129.9,782,79.63,3,36,23,33,0.188,8472,100.0,49.90029544322469,6.0,5.0,1,1,3,0,3,3,0,2021,11,9,1,0,39,-30.201714285714285,-105.70599999999999,0.047752808988764044,0.014044943820224719,0.18386491557223264,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
85,26,6732.79,205.56,11.1,581.39,572,26.18,-6806,3686,616,492,1,12,6,0.235,131.0,451,18.4,3,7,40,22,0.639,1179,42.18,49.40841787345389,12.0,4.0,0,0,-1,3,3,0,2,2017,8,8,3,1,192,78.28825581395348,258.9534615384615,0.13776337115072934,0.04213938411669368,0.18386491557223264,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
49,12,10446.14,500.0,72.85,1317.58,156,12.23,-2101,7519,678,319,2,12,3,0.57,179.4,616,49.89,2,99,42,0,0.492,9879,100.0,43.12949239471714,14.0,4.0,0,0,2,2,3,0,1,2017,8,8,3,1,192,208.9228,870.5116666666667,0.07216494845360824,0.017673048600883652,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
64,9,12543.77,500.0,38.2,3661.07,72,7.4,-628,223,221,198,1,1,7,0.947,264.9,112,12.52,4,96,0,35,0.665,6471,100.0,34.443604757908865,0.0,4.0,0,2,1,3,3,0,1,2017,8,8,3,0,38,192.98107692307693,1393.7522222222224,0.2882882882882883,0.04054054054054054,0.17391304347826086,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
43,22,3884.35,149.97,71.65,305.06,418,18.8,-1340,5381,7,6,5,16,1,0.609,59.5,815,37.61,2,30,26,22,0.725,4221,100.0,73.73435805952849,6.0,3.0,0,1,5,2,0,3,0,2017,8,8,3,0,198,88.28068181818182,176.56136363636364,5.375,2.75,0.18386491557223264,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
263,9,10032.4,500.0,42.42,1582.51,72,9.76,-1878,2367,92,79,0,19,8,0.876,7.6,641,71.03,2,28,7,28,0.523,6529,100.0,49.40841787345389,0.0,3.0,0,3,-1,2,2,1,0,2017,8,8,3,1,10,38.00151515151515,1114.711111111111,2.827956989247312,0.0967741935483871,0.18386491557223264,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
248,38,1936.4,113.16,80.04,363.65,456,12.62,-6843,2005,514,88,5,17,9,0.672,27.9,982,26.38,4,17,16,22,0.494,7999,100.0,29.00392111939388,3.0,4.0,0,0,1,1,3,1,0,2017,8,8,3,0,89,7.776706827309237,50.95789473684211,0.4815533980582524,0.07378640776699029,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
264,25,1763.41,180.15,109.44,431.18,50,1.64,-4412,6674,434,375,4,5,4,0.749,243.0,573,23.34,1,55,40,46,0.07,8570,100.0,48.56500407320108,12.0,3.0,0,0,3,1,3,0,2,2017,8,8,3,0,14,6.654377358490566,70.5364,0.6068965517241379,0.05747126436781609,0.18386491557223264,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
152,14,5603.53,338.53,26.56,999.92,322,22.56,-3,4946,459,34,3,0,5,0.221,309.8,511,35.66,4,19,27,22,0.364,9010,100.0,20.606537948262133,2.0,5.0,1,1,0,0,3,2,0,2017,8,8,3,1,10,36.624379084967316,400.2521428571428,0.33043478260869563,0.030434782608695653,0.20833333333333334,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
251,49,2050.85,83.77,18.83,259.19,441,8.21,-3476,1156,444,106,2,19,8,0.486,148.4,354,7.35,1,71,43,41,0.302,3711,71.93,46.28774170738112,1.0,5.0,0,0,3,0,3,1,1,2022,3,6,6,0,100,8.138293650793651,41.854081632653056,0.5640449438202247,0.1101123595505618,0.18386491557223264,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
211,24,6848.55,216.15,14.67,2407.03,192,4.35,-3354,2994,614,348,2,14,5,0.804,123.2,861,34.63,3,45,42,26,0.626,7412,100.0,49.40841787345389,7.0,3.0,0,2,-1,0,3,1,2,2017,8,8,3,0,112,32.30448113207547,285.35625,0.34308943089430893,0.03902439024390244,0.18386491557223264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
15,25,13027.21,422.72,4.75,3169.28,550,20.81,-982,2836,48,41,2,10,10,0.661,7.3,167,7.06,2,100,26,26,0.276,6015,100.0,50.736670321607946,8.0,3.0,0,2,3,1,1,1,1,2017,8,8,3,0,98,814.200625,521.0884,0.30612244897959184,0.5102040816326531,0.25,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
246,14,1207.95,143.54,29.82,225.83,392,31.53,-7762,7221,142,91,2,14,4,0.031,22.2,220,15.3,3,87,32,38,0.232,5230,100.0,31.617032353432315,4.0,4.0,0,1,1,1,2,2,0,2009,7,2,3,0,164,4.890485829959514,86.28214285714286,1.7202797202797202,0.0979020979020979,0.08695652173913043,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
237,40,5514.25,58.84,33.66,1436.97,800,22.85,-1019,1684,685,143,1,19,5,0.668,275.5,73,1.85,2,0,23,26,0.849,4050,83.06,75.77247371817785,0.0,4.0,0,2,5,3,3,2,2,2017,8,8,3,0,220,23.169117647058822,137.85625,0.3454810495626822,0.05830903790087463,0.18386491557223264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
189,6,3196.14,429.43,53.74,666.41,174,26.9,-3147,7408,378,82,4,9,2,0.192,32.7,877,100.0,5,57,0,22,0.828,4920,100.0,49.40841787345389,6.0,5.0,0,2,-1,0,3,3,0,2017,8,8,3,1,192,16.82178947368421,532.6899999999999,0.49868073878627966,0.0158311345646438,0.14814814814814814,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
67,12,5594.38,379.43,35.53,1199.75,288,22.04,-4539,5686,583,66,1,10,10,0.931,302.4,213,17.54,2,66,43,22,0.329,8151,100.0,49.40841787345389,10.0,2.0,1,1,-1,3,3,2,1,2017,8,8,3,0,101,82.27029411764705,466.1983333333333,0.11472602739726027,0.02054794520547945,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
324,10,4701.14,437.6,32.4,387.77,100,13.74,-6134,28,103,97,2,6,2,0.929,285.1,301,31.69,2,74,7,20,0.086,8852,100.0,28.945161565708247,2.0,5.0,1,1,1,3,2,2,2,2017,8,8,3,0,198,14.465046153846155,470.11400000000003,3.1153846153846154,0.09615384615384616,0.18386491557223264,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
388,12,3137.99,313.68,54.86,830.43,336,25.72,-6502,6383,122,16,1,18,1,0.845,299.1,688,57.79,2,41,44,6,0.498,6870,100.0,23.70543954715373,12.0,2.0,1,1,0,1,2,3,1,2017,8,8,3,0,47,8.06681233933162,261.49916666666667,3.154471544715447,0.0975609756097561,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
